Bait	Prey	PreyGene.x	Spec	SpecSum	AvgSpec	NumReplicates.x	ctrlCounts	AvgP.x	MaxP.x	TopoAvgP.x	TopoMaxP.x	SaintScore.x	logOddsScore	FoldChange.x	BFDR.x	boosted_by.x
SMARCA4	Q9Y6N5	SQOR_HUMAN	1|4|2|4	11	2.75	4	0|0|0|0|0|0|0|0	0.75	1.0	0.75	1.0	0.75	4.57	27.5	0.02	
SMARCA4	O75607	NPM3_HUMAN	1|3|2|4	10	2.5	4	0|0|0|0|0|0|0|0	0.75	1.0	0.75	1.0	0.75	4.57	25.0	0.03	
SMARCA4	O95363	SYFM_HUMAN	3|3|0|2	8	2.0	4	0|0|0|0|0|0|0|0	0.75	1.0	0.75	1.0	0.75	2.06	20.0	0.03	
SMARCA4	P31946	1433B_HUMAN	3|1|4|2	10	2.5	4	0|0|0|0|0|0|0|0	0.75	1.0	0.75	1.0	0.75	4.57	25.0	0.03	
SMARCA4	P48651	PTSS1_HUMAN	1|2|4|2	9	2.25	4	0|0|0|0|0|0|0|0	0.75	1.0	0.75	1.0	0.75	4.57	22.5	0.03	
SMARCA4	P49711	CTCF_HUMAN	2|3|0|3	8	2.0	4	0|0|0|0|0|0|0|0	0.75	1.0	0.75	1.0	0.75	2.06	20.0	0.03	
SMARCA4	P53999	TCP4_HUMAN	2|0|3|3	8	2.0	4	0|0|0|0|0|0|0|0	0.75	1.0	0.75	1.0	0.75	2.06	20.0	0.03	
SMARCA4	P82932	RT06_HUMAN	2|5|1|3	11	2.75	4	0|0|0|0|0|0|0|0	0.75	1.0	0.75	1.0	0.75	4.57	27.5	0.03	
SMARCA4	Q09666	AHNK_HUMAN	2|4|3|0	9	2.25	4	0|0|0|0|0|0|0|0	0.75	1.0	0.75	1.0	0.75	2.06	22.5	0.03	
SMARCA4	Q16543	CDC37_HUMAN	3|1|2|4	10	2.5	4	0|0|0|0|0|0|0|0	0.75	1.0	0.75	1.0	0.75	4.57	25.0	0.03	
SMARCA4	Q5T3I0	GPTC4_HUMAN	3|3|1|2	9	2.25	4	0|0|0|0|0|0|0|0	0.75	1.0	0.75	1.0	0.75	4.57	22.5	0.03	
SMARCA4	Q7LGA3	HS2ST_HUMAN	0|6|2|3	11	2.75	4	0|0|0|0|0|0|0|0	0.75	1.0	0.75	1.0	0.75	2.06	27.5	0.03	
SMARCA4	Q7Z3K3	POGZ_HUMAN	3|1|2|5	11	2.75	4	0|0|0|0|0|0|0|0	0.75	1.0	0.75	1.0	0.75	4.57	27.5	0.03	
SMARCA4	Q86U42	PABP2_HUMAN	0|3|2|5	10	2.5	4	0|0|0|0|0|0|0|0	0.75	1.0	0.75	1.0	0.75	2.06	25.0	0.03	
SMARCA4	Q8N7H5	PAF1_HUMAN	2|2|1|4	9	2.25	4	0|0|0|0|0|0|0|0	0.75	1.0	0.75	1.0	0.75	4.57	22.5	0.03	
SMARCA4	Q96EL2	RT24_HUMAN	2|4|1|3	10	2.5	4	0|0|0|0|0|0|0|0	0.75	1.0	0.75	1.0	0.75	4.57	25.0	0.03	
SMARCA4	Q9BQ04	RBM4B_HUMAN	3|2|4|1	10	2.5	4	0|0|0|0|0|0|0|0	0.75	1.0	0.75	1.0	0.75	4.57	25.0	0.03	
SMARCA4	Q9H0U3	MAGT1_HUMAN	1|3|2|5	11	2.75	4	0|0|0|0|0|0|0|0	0.75	1.0	0.75	1.0	0.75	4.57	27.5	0.03	
SMARCA4	Q9HD42	CHM1A_HUMAN	3|2|3|0	8	2.0	4	0|0|0|0|0|0|0|0	0.75	1.0	0.75	1.0	0.75	2.06	20.0	0.03	
SMARCA4	Q9NTI5	PDS5B_HUMAN	3|0|9|2	14	3.5	4	0|0|0|0|0|0|0|0	0.75	1.0	0.75	1.0	0.75	2.06	35.0	0.03	
SMARCA4	Q9NWU5	RM22_HUMAN	0|3|2|3	8	2.0	4	0|0|0|0|0|0|0|0	0.75	1.0	0.75	1.0	0.75	2.06	20.0	0.03	
SMARCA4	Q9P275	UBP36_HUMAN	4|3|0|2	9	2.25	4	0|0|0|0|0|0|0|0	0.75	1.0	0.75	1.0	0.75	2.06	22.5	0.03	
SMARCA4	Q9UBU9	NXF1_HUMAN	0|3|2|3	8	2.0	4	0|0|0|0|0|0|0|0	0.75	1.0	0.75	1.0	0.75	2.06	20.0	0.03	
SMARCA4	Q9Y3D5	RT18C_HUMAN	2|4|1|3	10	2.5	4	0|0|0|0|0|0|0|0	0.75	1.0	0.75	1.0	0.75	4.57	25.0	0.03	
SMARCA4	O00629	IMA3_HUMAN	2|3|1|2	8	2.0	4	0|0|0|0|0|0|0|0	0.75	1.0	0.75	1.0	0.75	4.57	20.0	0.04	
SMARCA4	O60287	NPA1P_HUMAN	2|3|0|2	7	1.75	4	0|0|0|0|0|0|0|0	0.75	1.0	0.75	1.0	0.75	2.06	17.5	0.04	
SMARCA4	P05455	LA_HUMAN	2|0|2|2	6	1.5	4	0|0|0|0|0|0|0|0	0.75	1.0	0.75	1.0	0.75	2.06	15.0	0.04	
SMARCA4	P06454	PTMA_HUMAN	2|0|3|2	7	1.75	4	0|0|0|0|0|0|0|0	0.75	1.0	0.75	1.0	0.75	2.06	17.5	0.04	
SMARCA4	P06703	S10A6_HUMAN	1|2|3|2	8	2.0	4	0|0|0|0|0|0|0|0	0.75	1.0	0.75	1.0	0.75	4.57	20.0	0.04	
SMARCA4	P08579	RU2B_HUMAN	2|1|2|2	7	1.75	4	0|0|0|0|0|0|0|0	0.75	1.0	0.75	1.0	0.75	4.57	17.5	0.04	
SMARCA4	P16615	AT2A2_HUMAN	1|3|2|2	8	2.0	4	0|0|0|0|0|0|0|0	0.75	1.0	0.75	1.0	0.75	4.57	20.0	0.04	
SMARCA4	P35637	FUS_HUMAN	3|1|2|2	8	2.0	4	0|0|0|0|0|0|0|0	0.75	1.0	0.75	1.0	0.75	4.57	20.0	0.04	
SMARCA4	P59998	ARPC4_HUMAN	2|2|3|1	8	2.0	4	0|0|0|0|0|0|0|0	0.75	1.0	0.75	1.0	0.75	4.57	20.0	0.04	
SMARCA4	P63000	RAC1_HUMAN	2|3|1|2	8	2.0	4	0|0|0|0|0|0|0|0	0.75	1.0	0.75	1.0	0.75	4.57	20.0	0.04	
SMARCA4	P68400	CSK21_HUMAN	0|2|2|2	6	1.5	4	0|0|0|0|0|0|0|0	0.75	1.0	0.75	1.0	0.75	2.06	15.0	0.04	
SMARCA4	Q02413	DSG1_HUMAN	1|17|6|6	30	7.5	4	0|0|0|0|0|2|2|5	0.75	1.0	0.75	1.0	0.75	0.37	6.67	0.04	
SMARCA4	Q14331	FRG1_HUMAN	2|3|0|2	7	1.75	4	0|0|0|0|0|0|0|0	0.75	1.0	0.75	1.0	0.75	2.06	17.5	0.04	
SMARCA4	Q3ZCM7	TBB8_HUMAN	2|2|1|3	8	2.0	4	0|0|0|0|0|0|0|0	0.75	1.0	0.75	1.0	0.75	4.57	20.0	0.04	
SMARCA4	Q5T9A4	ATD3B_HUMAN	2|1|2|3	8	2.0	4	0|0|0|0|0|0|0|0	0.75	1.0	0.75	1.0	0.75	4.57	20.0	0.04	
SMARCA4	Q86V81	THOC4_HUMAN	2|2|1|3	8	2.0	4	0|0|0|0|0|0|0|0	0.75	1.0	0.75	1.0	0.75	4.57	20.0	0.04	
SMARCA4	Q96EU6	RRP36_HUMAN	2|2|1|2	7	1.75	4	0|0|0|0|0|0|0|0	0.75	1.0	0.75	1.0	0.75	4.57	17.5	0.04	
SMARCA4	Q9BX40	LS14B_HUMAN	2|2|2|1	7	1.75	4	0|0|0|0|0|0|0|0	0.75	1.0	0.75	1.0	0.75	4.57	17.5	0.04	
SMARCA4	Q9H0U4	RAB1B_HUMAN	2|2|1|2	7	1.75	4	1|0|0|0|0|0|0|0	0.75	1.0	0.75	1.0	0.75	4.26	14.0	0.04	
SMARCA4	Q9H501	ESF1_HUMAN	2|2|0|2	6	1.5	4	0|0|0|0|0|0|0|0	0.75	1.0	0.75	1.0	0.75	2.06	15.0	0.04	
SMARCA4	Q9H7E9	CH033_HUMAN	2|1|2|2	7	1.75	4	0|0|0|0|0|0|0|0	0.75	1.0	0.75	1.0	0.75	4.57	17.5	0.04	
SMARCA4	Q9H9L3	I20L2_HUMAN	3|2|1|2	8	2.0	4	0|0|0|0|0|0|0|0	0.75	1.0	0.75	1.0	0.75	4.57	20.0	0.04	
SMARCA4	Q9Y2Q9	RT28_HUMAN	2|2|1|2	7	1.75	4	0|0|0|0|0|0|0|0	0.75	1.0	0.75	1.0	0.75	4.57	17.5	0.04	
SMARCA4	Q9Y580	RBM7_HUMAN	1|2|2|2	7	1.75	4	0|0|0|0|0|0|0|0	0.75	1.0	0.75	1.0	0.75	4.57	17.5	0.04	
SMARCA4	O95831	AIFM1_HUMAN	2|2|7|6	17	4.25	4	4|3|4|2|0|0|0|0	0.74	0.99	0.74	0.99	0.74	-0.01	2.62	0.05	
SMARCA4	P06702	S10A9_HUMAN	0|2|3|3	8	2.0	4	0|0|0|0|0|1|7|0	0.72	0.98	0.72	0.98	0.72	-0.18	2.0	0.05	
SMARCA4	P07814	SYEP_HUMAN	3|1|7|11	22	5.5	4	2|3|1|0|0|0|0|0	0.74	1.0	0.74	1.0	0.74	1.56	7.33	0.05	
SMARCA4	P10412	H14_HUMAN	8|3|1|4	16	4.0	4	0|0|5|1|0|1|1|0	0.74	1.0	0.74	1.0	0.74	0.85	4.0	0.05	
SMARCA4	P13639	EF2_HUMAN	3|5|6|6	20	5.0	4	2|1|2|0|1|2|5|6	0.71	0.92	0.71	0.92	0.71	-1.3	2.11	0.05	
SMARCA4	P14625	ENPL_HUMAN	3|0|2|4	9	2.25	4	1|2|0|2|0|0|0|0	0.74	1.0	0.74	1.0	0.74	0.15	3.6	0.05	
SMARCA4	P61254	RL26_HUMAN	3|5|3|1	12	3.0	4	0|2|0|0|0|2|0|1	0.74	1.0	0.74	1.0	0.74	1.84	4.8	0.05	
SMARCA4	P63167	DYL1_HUMAN	0|4|3|2	9	2.25	4	0|2|1|0|0|0|0|0	0.74	1.0	0.74	1.0	0.74	1.04	6.0	0.05	
SMARCA4	Q08554	DSC1_HUMAN	0|8|2|2	12	3.0	4	0|0|0|0|2|0|0|1	0.74	1.0	0.74	1.0	0.74	1.04	8.0	0.05	
SMARCA4	Q14498	RBM39_HUMAN	19|25|25|27	96	24.0	4	16|11|12|10|6|9|7|9	0.69	0.99	0.69	0.99	0.69	-5.7	2.4	0.05	
SMARCA4	Q15366	PCBP2_HUMAN	2|2|1|4	9	2.25	4	2|0|0|0|0|0|0|0	0.75	1.0	0.75	1.0	0.75	3.52	9.0	0.05	
SMARCA4	P06733	ENOA_HUMAN	2|4|2|2	10	2.5	4	1|3|3|1|2|1|1|1	0.55	0.92	0.55	0.92	0.55	-0.31	1.54	0.06	
SMARCA4	P08493	MGP_HUMAN	4|6|4|4	18	4.5	4	4|4|3|4|3|1|0|0	0.59	0.93	0.59	0.93	0.59	-0.07	1.89	0.06	
SMARCA4	P39019	RS19_HUMAN	9|12|7|16	44	11.0	4	11|7|5|5|0|1|0|4	0.67	0.99	0.67	0.99	0.67	-1.69	2.67	0.06	
SMARCA4	P60660	MYL6_HUMAN	19|15|15|18	67	16.75	4	13|8|14|14|0|0|0|2	0.65	0.91	0.65	0.91	0.65	-0.33	2.63	0.06	
SMARCA4	P62851	RS25_HUMAN	15|13|15|16	59	14.75	4	8|8|8|8|2|3|8|9	0.53	0.86	0.53	0.86	0.53	-2.53	2.19	0.06	
SMARCA4	Q05519	SRS11_HUMAN	2|1|3|3	9	2.25	4	0|0|2|1|5|3|0|1	0.58	0.85	0.58	0.85	0.58	-1.21	1.5	0.06	
SMARCA4	Q15154	PCM1_HUMAN	4|3|2|4	13	3.25	4	1|3|3|10|0|0|0|0	0.54	0.81	0.54	0.81	0.54	-1.36	1.53	0.06	
SMARCA4	Q6NZI2	CAVN1_HUMAN	3|1|5|4	13	3.25	4	3|5|3|6|0|0|0|0	0.53	0.9	0.53	0.9	0.53	-3.17	1.53	0.06	
SMARCA4	Q9BRT6	LLPH_HUMAN	7|10|7|12	36	9.0	4	0|5|5|5|3|3|3|8	0.56	0.99	0.56	0.99	0.56	-1.55	2.25	0.06	
SMARCA4	O00411	RPOM_HUMAN	1|3|1|6	11	2.75	4	0|0|0|0|0|0|0|0	0.5	1.0	0.5	1.0	0.5	4.57	27.5	0.07	
SMARCA4	P31947	1433S_HUMAN	0|3|4|0	7	1.75	4	0|0|1|0|0|0|0|0	0.5	1.0	0.5	1.0	0.5	1.97	14.0	0.07	
SMARCA4	Q00059	TFAM_HUMAN	3|1|0|4	8	2.0	4	0|0|0|0|0|0|0|0	0.5	1.0	0.5	1.0	0.5	2.06	20.0	0.07	
SMARCA4	Q13347	EIF3I_HUMAN	3|0|1|3	7	1.75	4	0|0|0|0|0|0|0|0	0.5	1.0	0.5	1.0	0.5	2.06	17.5	0.07	
SMARCA4	Q13428	TCOF_HUMAN	1|1|3|4	9	2.25	4	0|0|0|0|0|1|0|0	0.5	1.0	0.5	1.0	0.5	4.26	18.0	0.07	
SMARCA4	Q14134	TRI29_HUMAN	3|1|1|3	8	2.0	4	0|0|0|0|0|0|0|0	0.5	1.0	0.5	1.0	0.5	4.57	20.0	0.07	
SMARCA4	Q14241	ELOA1_HUMAN	1|3|1|3	8	2.0	4	0|0|0|0|0|0|0|0	0.5	1.0	0.5	1.0	0.5	4.57	20.0	0.07	
SMARCA4	Q8N3C0	ASCC3_HUMAN	1|3|1|4	9	2.25	4	0|0|0|0|0|0|0|0	0.5	1.0	0.5	1.0	0.5	4.57	22.5	0.07	
SMARCA4	Q8WUY1	THEM6_HUMAN	1|1|3|3	8	2.0	4	0|0|0|0|0|0|0|0	0.5	1.0	0.5	1.0	0.5	4.57	20.0	0.07	
SMARCA4	Q9BUQ8	DDX23_HUMAN	1|1|8|7	17	4.25	4	0|0|0|0|0|0|0|0	0.5	1.0	0.5	1.0	0.5	4.57	42.5	0.07	
SMARCA4	Q9P035	HACD3_HUMAN	1|0|4|3	8	2.0	4	0|0|0|0|0|0|0|0	0.5	1.0	0.5	1.0	0.5	2.06	20.0	0.07	
SMARCA4	Q9Y230	RUVB2_HUMAN	4|0|1|3	8	2.0	4	0|0|0|0|0|0|0|0	0.5	1.0	0.5	1.0	0.5	2.06	20.0	0.07	
SMARCA4	O14880	MGST3_HUMAN	0|0|3|2	5	1.25	4	0|0|0|0|0|0|0|0	0.5	1.0	0.5	1.0	0.5	2.06	12.5	0.08	
SMARCA4	O43809	CPSF5_HUMAN	1|2|3|1	7	1.75	4	0|0|0|0|0|0|0|0	0.5	1.0	0.5	1.0	0.5	4.57	17.5	0.08	
SMARCA4	O95299	NDUAA_HUMAN	1|2|1|3	7	1.75	4	0|0|0|0|0|0|0|0	0.5	1.0	0.5	1.0	0.5	4.57	17.5	0.08	
SMARCA4	P09001	RM03_HUMAN	2|1|0|5	8	2.0	4	0|0|0|0|0|0|0|0	0.5	1.0	0.5	1.0	0.5	2.06	20.0	0.08	
SMARCA4	P09234	RU1C_HUMAN	1|2|3|1	7	1.75	4	0|0|0|0|0|0|0|0	0.5	1.0	0.5	1.0	0.5	4.57	17.5	0.08	
SMARCA4	P12830	CADH1_HUMAN	5|2|1|1	9	2.25	4	0|0|0|0|0|0|0|0	0.5	1.0	0.5	1.0	0.5	4.57	22.5	0.08	
SMARCA4	P17480	UBF1_HUMAN	0|2|0|3	5	1.25	4	0|0|0|0|0|0|0|0	0.5	1.0	0.5	1.0	0.5	2.06	12.5	0.08	
SMARCA4	P27797	CALR_HUMAN	1|2|4|0	7	1.75	4	0|0|0|0|0|0|0|0	0.5	1.0	0.5	1.0	0.5	2.06	17.5	0.08	
SMARCA4	P41091	IF2G_HUMAN	2|1|3|1	7	1.75	4	0|0|0|0|0|0|0|0	0.5	1.0	0.5	1.0	0.5	4.57	17.5	0.08	
SMARCA4	P43307	SSRA_HUMAN	2|3|1|1	7	1.75	4	0|0|0|0|0|0|0|0	0.5	1.0	0.5	1.0	0.5	4.57	17.5	0.08	
SMARCA4	P50416	CPT1A_HUMAN	0|0|3|2	5	1.25	4	0|0|0|0|0|0|0|0	0.5	1.0	0.5	1.0	0.5	2.06	12.5	0.08	
SMARCA4	P51531	SMCA2_HUMAN	1|2|0|3	6	1.5	4	0|0|0|0|0|0|0|0	0.5	1.0	0.5	1.0	0.5	2.06	15.0	0.08	
SMARCA4	P61160	ARP2_HUMAN	0|0|3|2	5	1.25	4	0|0|0|0|0|0|0|0	0.5	1.0	0.5	1.0	0.5	2.06	12.5	0.08	
SMARCA4	P82664	RT10_HUMAN	1|2|0|3	6	1.5	4	0|0|0|0|0|0|0|0	0.5	1.0	0.5	1.0	0.5	2.06	15.0	0.08	
SMARCA4	Q14257	RCN2_HUMAN	2|1|0|6	9	2.25	4	0|0|0|0|0|0|0|0	0.5	1.0	0.5	1.0	0.5	2.06	22.5	0.08	
SMARCA4	Q15024	EXOS7_HUMAN	1|2|0|3	6	1.5	4	0|0|0|0|0|0|0|0	0.5	1.0	0.5	1.0	0.5	2.06	15.0	0.08	
SMARCA4	Q3ZCQ8	TIM50_HUMAN	1|3|1|2	7	1.75	4	0|0|0|0|0|0|0|0	0.5	1.0	0.5	1.0	0.5	4.57	17.5	0.08	
SMARCA4	Q5RKV6	EXOS6_HUMAN	2|3|1|1	7	1.75	4	0|0|0|0|0|0|0|0	0.5	1.0	0.5	1.0	0.5	4.57	17.5	0.08	
SMARCA4	Q8WWY3	PRP31_HUMAN	1|2|1|4	8	2.0	4	0|0|0|0|0|0|0|0	0.5	1.0	0.5	1.0	0.5	4.57	20.0	0.08	
SMARCA4	Q96L58	B3GT6_HUMAN	0|0|2|3	5	1.25	4	0|0|0|0|0|0|0|0	0.5	1.0	0.5	1.0	0.5	2.06	12.5	0.08	
SMARCA4	Q9BRD0	BUD13_HUMAN	1|2|3|0	6	1.5	4	0|0|0|0|0|0|0|0	0.5	1.0	0.5	1.0	0.5	2.06	15.0	0.08	
SMARCA4	Q9BXS6	NUSAP_HUMAN	2|1|0|3	6	1.5	4	0|0|0|0|0|0|0|0	0.5	1.0	0.5	1.0	0.5	2.06	15.0	0.08	
SMARCA4	Q9NQS7	INCE_HUMAN	0|2|0|3	5	1.25	4	0|0|0|0|0|0|0|0	0.5	1.0	0.5	1.0	0.5	2.06	12.5	0.08	
SMARCA4	Q9P015	RM15_HUMAN	1|3|0|3	7	1.75	4	0|0|0|0|0|0|0|1	0.5	1.0	0.5	1.0	0.5	1.97	14.0	0.08	
SMARCA4	Q9UBX3	DIC_HUMAN	2|0|0|3	5	1.25	4	0|0|0|0|0|0|0|0	0.5	1.0	0.5	1.0	0.5	2.06	12.5	0.08	
SMARCA4	Q9UNF1	MAGD2_HUMAN	1|3|1|2	7	1.75	4	0|0|0|0|0|0|0|0	0.5	1.0	0.5	1.0	0.5	4.57	17.5	0.08	
SMARCA4	Q9Y5A9	YTHD2_HUMAN	2|0|1|3	6	1.5	4	0|0|0|0|0|0|0|0	0.5	1.0	0.5	1.0	0.5	2.06	15.0	0.08	
SMARCA4	O43852	CALU_HUMAN	2|0|2|1	5	1.25	4	0|0|0|0|0|0|0|0	0.5	1.0	0.5	1.0	0.5	2.06	12.5	0.09	
SMARCA4	P05198	IF2A_HUMAN	2|0|1|2	5	1.25	4	0|0|0|0|0|0|0|0	0.5	1.0	0.5	1.0	0.5	2.06	12.5	0.09	
SMARCA4	P08754	GNAI3_HUMAN	2|2|0|1	5	1.25	4	0|0|0|0|0|0|0|0	0.5	1.0	0.5	1.0	0.5	2.06	12.5	0.09	
SMARCA4	P16070	CD44_HUMAN	1|2|0|2	5	1.25	4	0|0|0|0|0|0|0|0	0.5	1.0	0.5	1.0	0.5	2.06	12.5	0.09	
SMARCA4	P36873	PP1G_HUMAN	2|1|1|2	6	1.5	4	0|0|0|0|0|0|0|0	0.5	1.0	0.5	1.0	0.5	4.57	15.0	0.09	
SMARCA4	P49006	MRP_HUMAN	0|2|0|2	4	1.0	4	0|0|0|0|0|0|0|0	0.5	1.0	0.5	1.0	0.5	2.06	10.0	0.09	
SMARCA4	P55209	NP1L1_HUMAN	2|1|2|1	6	1.5	4	0|0|0|0|0|0|0|0	0.5	1.0	0.5	1.0	0.5	4.57	15.0	0.09	
SMARCA4	Q04837	SSBP_HUMAN	2|0|2|0	4	1.0	4	0|0|0|0|0|0|0|0	0.5	1.0	0.5	1.0	0.5	2.06	10.0	0.09	
SMARCA4	Q13724	MOGS_HUMAN	2|0|1|2	5	1.25	4	0|0|0|0|0|0|0|0	0.5	1.0	0.5	1.0	0.5	2.06	12.5	0.09	
SMARCA4	Q14683	SMC1A_HUMAN	0|0|2|2	4	1.0	4	0|0|0|0|0|0|0|0	0.5	1.0	0.5	1.0	0.5	2.06	10.0	0.09	
SMARCA4	Q15388	TOM20_HUMAN	1|2|2|1	6	1.5	4	0|0|0|0|0|0|0|0	0.5	1.0	0.5	1.0	0.5	4.57	15.0	0.09	
SMARCA4	Q6PJT7	ZC3HE_HUMAN	0|1|2|2	5	1.25	4	0|0|0|0|0|0|0|0	0.5	1.0	0.5	1.0	0.5	2.06	12.5	0.09	
SMARCA4	Q8WWI1	LMO7_HUMAN	0|2|1|2	5	1.25	4	0|0|0|0|0|0|0|0	0.5	1.0	0.5	1.0	0.5	2.06	12.5	0.09	
SMARCA4	Q93009	UBP7_HUMAN	1|2|0|2	5	1.25	4	0|0|0|0|0|0|0|0	0.5	1.0	0.5	1.0	0.5	2.06	12.5	0.09	
SMARCA4	Q9P258	RCC2_HUMAN	1|2|2|0	5	1.25	4	0|0|0|0|0|0|0|0	0.5	1.0	0.5	1.0	0.5	2.06	12.5	0.09	
SMARCA4	Q9UKV3	ACINU_HUMAN	1|2|2|0	5	1.25	4	0|0|0|0|0|0|0|0	0.5	1.0	0.5	1.0	0.5	2.06	12.5	0.09	
SMARCA4	Q9UQE7	SMC3_HUMAN	1|0|2|2	5	1.25	4	0|0|0|0|0|0|0|0	0.5	1.0	0.5	1.0	0.5	2.06	12.5	0.09	
SMARCA4	Q9Y294	ASF1A_HUMAN	1|2|1|2	6	1.5	4	0|0|0|0|0|0|0|0	0.5	1.0	0.5	1.0	0.5	4.57	15.0	0.09	
SMARCA4	Q9Y3F4	STRAP_HUMAN	0|2|1|2	5	1.25	4	0|0|0|0|0|0|0|0	0.5	1.0	0.5	1.0	0.5	2.06	12.5	0.09	
SMARCA4	Q9Y4C8	RBM19_HUMAN	1|2|1|2	6	1.5	4	0|0|0|0|0|0|0|0	0.5	1.0	0.5	1.0	0.5	4.57	15.0	0.09	
SMARCA4	P14868	SYDC_HUMAN	2|1|1|2	6	1.5	4	1|0|1|0|0|0|0|0	0.5	0.99	0.5	0.99	0.5	3.13	6.0	0.11	
SMARCA4	P32314	FOXN2_HUMAN	2|0|0|2	4	1.0	4	0|0|0|0|0|0|1|0	0.5	1.0	0.5	1.0	0.5	1.97	8.0	0.11	
SMARCA4	P62258	1433E_HUMAN	0|1|3|2	6	1.5	4	0|1|0|1|0|0|0|0	0.5	1.0	0.5	1.0	0.5	1.52	6.0	0.11	
SMARCA4	Q5T750	XP32_HUMAN	0|1|2|2	5	1.25	4	1|0|0|0|0|0|0|0	0.5	1.0	0.5	1.0	0.5	1.97	10.0	0.11	
SMARCA4	Q9UNX3	RL26L_HUMAN	2|1|1|2	6	1.5	4	0|0|1|0|0|0|0|0	0.5	1.0	0.5	1.0	0.5	4.26	12.0	0.11	
SMARCA4	Q9Y446	PKP3_HUMAN	1|4|0|2	7	1.75	4	2|0|0|0|0|0|0|0	0.5	1.0	0.5	1.0	0.5	1.47	7.0	0.11	
SMARCA4	O15231	ZN185_HUMAN	2|4|2|10	18	4.5	4	0|0|18|0|0|0|0|0	0.46	0.99	0.46	0.99	0.46	-1.28	2.0	0.12	
SMARCA4	P06576	ATPB_HUMAN	2|3|1|3	9	2.25	4	6|4|3|1|0|0|0|0	0.49	0.76	0.49	0.76	0.49	-2.06	1.29	0.12	
SMARCA4	P09493	TPM1_HUMAN	3|5|2|6	16	4.0	4	0|8|6|7|0|0|0|0	0.44	0.87	0.44	0.87	0.44	-3.33	1.52	0.12	
SMARCA4	P62913	RL11_HUMAN	18|23|16|13	70	17.5	4	14|8|8|9|3|3|8|5	0.48	1.0	0.48	1.0	0.48	-4.68	2.41	0.12	
SMARCA4	Q8N5F7	NKAP_HUMAN	2|0|0|2	4	1.0	4	1|0|1|1|0|0|0|0	0.49	0.98	0.49	0.98	0.49	1.07	2.67	0.12	
SMARCA4	O43791	SPOP_HUMAN	1|1|0|4	6	1.5	4	0|0|0|0|0|0|0|0	0.25	1.0	0.25	1.0	0.25	2.06	15.0	0.13	
SMARCA4	P15924	DESP_HUMAN	35|89|32|39	195	48.75	4	44|15|18|31|3|2|4|6	0.25	1.0	0.25	1.0	0.25	-9.63	3.17	0.13	
SMARCA4	P82912	RT11_HUMAN	4|1|1|1	7	1.75	4	0|0|0|0|0|0|0|0	0.25	1.0	0.25	1.0	0.25	4.57	17.5	0.13	
SMARCA4	P98175	RBM10_HUMAN	1|1|0|4	6	1.5	4	0|0|0|0|0|0|0|0	0.25	1.0	0.25	1.0	0.25	2.06	15.0	0.13	
SMARCA4	Q01469	FABP5_HUMAN	0|8|0|0	8	2.0	4	0|0|0|0|0|1|1|2	0.25	1.0	0.25	1.0	0.25	0.64	4.0	0.13	
SMARCA4	Q13155	AIMP2_HUMAN	0|1|0|4	5	1.25	4	0|0|0|0|0|0|0|0	0.25	1.0	0.25	1.0	0.25	2.06	12.5	0.13	
SMARCA4	Q96EY4	TMA16_HUMAN	1|0|1|4	6	1.5	4	0|0|0|0|0|0|0|0	0.25	1.0	0.25	1.0	0.25	2.06	15.0	0.13	
SMARCA4	Q96P63	SPB12_HUMAN	0|7|0|0	7	1.75	4	0|0|0|0|0|0|0|0	0.25	1.0	0.25	1.0	0.25	2.06	17.5	0.13	
SMARCA4	Q9BYD3	RM04_HUMAN	1|4|0|0	5	1.25	4	0|0|0|0|0|0|0|0	0.25	1.0	0.25	1.0	0.25	2.06	12.5	0.13	
SMARCA4	O14908	GIPC1_HUMAN	0|3|1|1	5	1.25	4	0|0|0|0|0|0|0|0	0.25	1.0	0.25	1.0	0.25	2.06	12.5	0.14	
SMARCA4	O15260	SURF4_HUMAN	0|0|3|1	4	1.0	4	0|0|0|0|0|0|0|0	0.25	1.0	0.25	1.0	0.25	2.06	10.0	0.14	
SMARCA4	O75152	ZC11A_HUMAN	1|0|3|0	4	1.0	4	0|0|0|0|0|0|0|0	0.25	1.0	0.25	1.0	0.25	2.06	10.0	0.14	
SMARCA4	O95758	PTBP3_HUMAN	1|0|0|3	4	1.0	4	0|0|0|0|0|0|0|0	0.25	1.0	0.25	1.0	0.25	2.06	10.0	0.14	
SMARCA4	P35527	K1C9_HUMAN	0|3|0|1	4	1.0	4	0|0|0|0|0|0|0|0	0.25	1.0	0.25	1.0	0.25	2.06	10.0	0.14	
SMARCA4	P41743	KPCI_HUMAN	0|3|0|1	4	1.0	4	0|0|0|0|0|0|0|0	0.25	1.0	0.25	1.0	0.25	2.06	10.0	0.14	
SMARCA4	P42167	LAP2B_HUMAN	3|0|1|1	5	1.25	4	0|0|0|0|0|0|0|0	0.25	1.0	0.25	1.0	0.25	2.06	12.5	0.14	
SMARCA4	P49790	NU153_HUMAN	1|1|3|0	5	1.25	4	0|0|0|0|0|0|0|0	0.25	1.0	0.25	1.0	0.25	2.06	12.5	0.14	
SMARCA4	P54136	SYRC_HUMAN	1|1|0|3	5	1.25	4	0|0|0|0|0|0|0|0	0.25	1.0	0.25	1.0	0.25	2.06	12.5	0.14	
